loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,address
5000, 36 months,8.39,157.59,A,A5,Police Officer,9 years,MORTGAGE,69000,Not Verified,Jul-14,Fully Paid,debt_consolidation,Debt consolidation,21.29,Nov-92,7,0,4041,45.4,25,w,INDIVIDUAL,2,0,"3058 Andre Vista Apt. 704
East Morganport, SD 05113"
35000, 36 months,8.99,1112.83,B,B1,Pre-Sales Engineer ,10+ years,MORTGAGE,150000,Source Verified,Sep-16,Fully Paid,credit_card,Credit card refinancing,15.16,Jun-95,19,0,19713,22.2,44,w,JOINT,5,0,"5992 Kimberly Common
Lake Deborah, ME 05113"
6600, 36 months,11.99,219.19,B,B3,,,MORTGAGE,50000,Source Verified,Jan-14,Fully Paid,debt_consolidation,Debt consolidation,12.77,Apr-83,14,0,10606,34.9,41,w,INDIVIDUAL,4,0,"USNV Banks
FPO AE 29597"
5800, 36 months,8.59,183.34,A,A5,technician,1 year,RENT,60000,Source Verified,Oct-16,Fully Paid,credit_card,Credit card refinancing,26.96,Apr-95,8,0,1348,4.8,25,w,INDIVIDUAL,0,0,"33272 Richard Walk
Hullmouth, MA 29597"
30000, 36 months,6.89,924.81,A,A3,Managing Director,2 years,OWN,500000,Source Verified,Aug-15,Fully Paid,home_improvement,Home improvement,10.22,Mar-95,12,0,341225,44,30,w,INDIVIDUAL,3,0,"71601 Mendoza Shoal
Conleyside, WA 05113"
5000, 36 months,6.99,154.37,A,A3,Graduate Student Researcher,5 years,MORTGAGE,30000,Not Verified,Dec-14,Fully Paid,car,Car financing,8.27,Oct-05,17,0,8426,18.1,36,f,INDIVIDUAL,1,0,"0614 Angela Center Apt. 988
Simonview, DC 70466"
18000, 60 months,13.11,410.57,B,B4,US Foods,10+ years,MORTGAGE,112500,Verified,Dec-12,Fully Paid,debt_consolidation,credit card payoff / home inprovement,9.25,Jan-96,7,0,15325,69.3,26,f,INDIVIDUAL,10,0,"USNS Jimenez
FPO AE 48052"
21600, 60 months,22.45,602.11,E,E5,Manager,10+ years,RENT,60000,Source Verified,May-14,Charged Off,vacation,Vacation,21.4,Dec-05,15,0,21277,69.5,26,w,INDIVIDUAL,0,0,"51843 Roger Falls Suite 241
New Robert, MO 70466"
30000, 60 months,17.57,754.81,D,D4,rsm operator,10+ years,MORTGAGE,100000,Source Verified,Jun-14,Charged Off,credit_card,Credit card refinancing,14.46,Nov-97,9,1,20131,87.1,15,w,INDIVIDUAL,1,1,"43735 Young Trail
West Caroltown, NY 86630"
15000, 60 months,14.64,354.03,C,C3,Officer,10+ years,OWN,110000,Source Verified,Feb-14,Fully Paid,debt_consolidation,Debt consolidation,9.93,Mar-97,12,0,30180,70,42,w,INDIVIDUAL,2,0,"80150 Bridges Center Suite 247
East Robertborough, WY 29597"
12000, 36 months,15.61,419.58,C,C3,Marketing Manager,1 year,MORTGAGE,60000,Source Verified,Oct-13,Fully Paid,debt_consolidation,Debt Consolidation,23.36,Jun-02,22,0,11482,80.3,36,w,INDIVIDUAL,1,0,"9864 Emily Mountains Apt. 149
New George, KS 05113"
20000, 36 months,11.99,664.2,C,C1,Executive Services Analyst,10+ years,MORTGAGE,70512,Verified,Dec-15,Fully Paid,debt_consolidation,Debt consolidation,23.22,Aug-93,13,0,10802,34.4,26,w,INDIVIDUAL,4,0,"PSC 7051, Box 7882
APO AE 70466"
13150, 36 months,15.8,461.02,C,C3,Battery technology Inc,5 years,RENT,50000,Not Verified,Jun-13,Charged Off,credit_card,Credit card refinancing,18.98,Sep-08,9,0,20368,90.1,11,f,INDIVIDUAL,0,0,"Unit 5093 Box 9339
DPO AP 48052"
6000, 36 months,13.53,203.7,B,B5,Chief Paralegal,3 years,RENT,47000,Source Verified,Jan-14,Fully Paid,debt_consolidation,Debt consolidation,20.51,Jul-04,11,0,4231,62.2,32,f,INDIVIDUAL,0,0,"17047 West Passage Apt. 767
Port Amanda, MN 05113"
11000, 36 months,11.55,363,B,B3,Marty's Auto Sales,7 years,OWN,39000,Not Verified,Sep-13,Fully Paid,credit_card,Consolidation,12.62,Jun-02,10,0,11459,65.5,25,f,INDIVIDUAL,1,0,"8428 Warner Inlet
North Josephfurt, DC 22690"
30000, 36 months,14.98,1039.67,C,C3,Medical SME,< 1 year,MORTGAGE,165000,Source Verified,Jan-14,Fully Paid,credit_card,Credit card refinancing,3,Jun-89,9,0,13076,90.8,32,f,INDIVIDUAL,6,0,"0408 Hernandez Trafficway
New Michael, MD 22690"
14000, 60 months,12.79,317.05,C,C1,Biotech,10+ years,MORTGAGE,90000,Verified,Jul-16,Fully Paid,credit_card,Credit card refinancing,27.68,Oct-07,14,0,14653,37,15,f,INDIVIDUAL,2,0,"915 Dakota Extensions
Bakerburgh, WI 48052"
6000, 36 months,11.67,198.35,B,B4,Regional Consultatnt ,2 years,RENT,55000,Not Verified,Jun-14,Fully Paid,debt_consolidation,Debt consolidation,18.22,Sep-06,11,0,7779,45.8,20,w,INDIVIDUAL,0,0,"PSC 1171, Box 2544
APO AP 22690"
21500, 36 months,13.53,729.93,B,B5,Research Assistant III,3 years,RENT,49222,Verified,Dec-13,Charged Off,credit_card,PAY OFF CREDIT CARDS  ,34.9,Mar-05,19,0,28907,43.7,33,w,INDIVIDUAL,0,0,"Unit 9833 Box 1561
DPO AP 11650"
10000, 36 months,17.27,357.88,C,C5,,,RENT,35000,Verified,Apr-13,Fully Paid,major_purchase,Major purchase,9.63,Oct-03,4,0,11340,90,4,f,INDIVIDUAL,0,0,"637 Brown Well
Simpsonport, TN 30723"
19000, 36 months,14.99,658.55,C,C5,Software Engineer,10+ years,MORTGAGE,93000,Verified,Oct-14,Fully Paid,debt_consolidation,Debt consolidation,11.97,Feb-97,18,1,11336,34.8,53,f,INDIVIDUAL,4,1,"8185 Sean Dam Suite 717
East Amandastad, CA 05113"
23850, 60 months,15.8,577.46,C,C3,"kennametal,inc",10+ years,MORTGAGE,68900,Verified,Mar-13,Fully Paid,debt_consolidation,Debt consolidation,31.37,Apr-82,22,0,34040,65.4,53,f,INDIVIDUAL,3,0,"33925 James Loop Apt. 000
South Samantha, MI 05113"
15000, 36 months,15.99,527.29,D,D2,City of Bonney Lake,2 years,MORTGAGE,85000,Verified,Aug-11,Fully Paid,wedding,Wedding,21.13,Sep-97,6,1,12721,95.6,12,f,INDIVIDUAL,,1,"741 Monroe Keys
North Jason, OR 70466"
31500, 60 months,18.92,815.75,D,D4,CHIEF OPERATOR,10+ years,RENT,90000,Verified,May-14,Charged Off,credit_card,Credit card refinancing,15.17,Jul-84,12,0,49327,63.1,22,w,INDIVIDUAL,0,0,"1376 Valerie Ports
West Patriciaville, NY 70466"
5000, 36 months,15.61,174.83,C,C4,Sales,8 years,RENT,45000,Source Verified,Jan-14,Fully Paid,credit_card,Credit card refinancing,30.05,Sep-95,8,0,17372,89.5,18,w,INDIVIDUAL,0,0,"71992 Turner Orchard
Lake Joanne, OK 00813"
15650, 36 months,20.2,583.21,E,E3,regisered nurset,10+ years,MORTGAGE,68000,Verified,Oct-14,Fully Paid,other,Other,26.9,May-03,25,0,18496,54.3,38,f,INDIVIDUAL,1,0,"675 Lee Plaza
East Dawn, ID 30723"
3000, 36 months,13.35,101.59,C,C2,Owner/President,10+ years,MORTGAGE,30000,Source Verified,Jul-14,Fully Paid,debt_consolidation,Debt consolidation,8.08,Aug-99,6,1,1191,8,32,w,INDIVIDUAL,5,1,"4049 Pierce Track Apt. 415
Lake Courtney, NE 22690"
4000, 36 months,14.99,138.65,C,C5,Teacher,10+ years,MORTGAGE,55000,Verified,Oct-14,Fully Paid,debt_consolidation,Debt consolidation,36.96,Nov-98,13,0,21887,95.2,41,f,INDIVIDUAL,6,0,"739 Andrew Plains
Erinborough, KY 48052"
12000, 36 months,14.33,412.06,C,C1,Annaect,< 1 year,RENT,95000,Source Verified,Jun-13,Fully Paid,debt_consolidation,Debt,14.34,Oct-01,9,0,21047,87,17,f,INDIVIDUAL,0,0,"27743 Smith Corners Apt. 050
East Sean, ID 30723"
18000, 60 months,16.29,440.51,C,C4,stewart & stevenson,6 years,MORTGAGE,50000,Verified,Mar-13,Fully Paid,credit_card,loan1,16.94,Nov-97,13,0,8327,62.1,34,f,INDIVIDUAL,2,0,"21817 Becker Dale Apt. 812
New Lauriestad, NV 70466"
34550, 60 months,19.24,900.82,E,E2,,,MORTGAGE,82500,Verified,Jan-15,Charged Off,debt_consolidation,Debt consolidation,26.98,Oct-75,8,1,11791,51.3,19,w,INDIVIDUAL,3,0,"8041 Miller Flat Suite 010
Rachelhaven, CT 48052"
7000, 36 months,12.39,233.81,C,C1,pharmacy clerk,10+ years,RENT,49000,Source Verified,Jan-15,Fully Paid,debt_consolidation,Debt consolidation,39.46,Nov-97,18,1,18904,82.6,25,f,INDIVIDUAL,0,1,"26845 Taylor Plains
Terryborough, SC 30723"
24975, 60 months,20.5,668.66,E,E1,Social Services Assistant,5 years,RENT,58567,Verified,Jan-14,Charged Off,credit_card,Credit card refinancing,34.36,May-02,22,0,26090,84.4,52,w,INDIVIDUAL,0,0,"1487 Finley Hill
Delgadohaven, OR 86630"
11975, 36 months,14.65,413.07,C,C5,Paraprofessional,3 years,RENT,24710,Source Verified,Jul-15,Charged Off,debt_consolidation,Debt consolidation,31.86,Nov-05,10,0,7453,73.1,16,f,INDIVIDUAL,0,0,"9094 Vanessa Mission
Lake Jorge, MI 22690"
15000, 36 months,17.27,536.81,C,C5,vascular access centers,1 year,MORTGAGE,90000,Not Verified,Aug-12,Charged Off,debt_consolidation,Debt consolidation,4.93,Sep-91,11,0,5000,83.3,17,f,INDIVIDUAL,0,0,"63290 Duran Mission Apt. 642
Victoriaview, WV 86630"
5375, 36 months,7.9,168.19,A,A4,BJ's wholesale club,5 years,MORTGAGE,19500,Verified,Jul-12,Fully Paid,credit_card,Home and credit,24.77,Jan-04,14,0,7277,12.5,33,f,INDIVIDUAL,2,0,"USNV Howard
FPO AP 48052"
31900, 36 months,18.54,1161.93,E,E1,Sheriff's Officer,10+ years,OWN,84000,Verified,Nov-14,Fully Paid,debt_consolidation,Debt consolidation,10.56,Mar-84,10,0,10198,34.3,18,w,INDIVIDUAL,0,0,"3260 Trevor Cliff Suite 281
Osborneburgh, TX 70466"
6600, 36 months,20.99,248.63,E,E4,Network Administrator,3 years,MORTGAGE,48000,Verified,Aug-14,Fully Paid,credit_card,Credit card refinancing,21.08,Jul-93,12,0,11358,71,22,w,INDIVIDUAL,1,0,"7325 Steven Skyway
South Lori, AL 00813"
3500, 36 months,11.39,115.24,B,B3,Detective,10+ years,MORTGAGE,67465,Not Verified,Nov-16,Fully Paid,other,Other,26.57,Nov-05,10,0,3670,33.4,30,f,INDIVIDUAL,3,0,"9228 Morris Locks
New Kenneth, WY 29597"
12000, 36 months,9.99,387.15,B,B3,Gold Man ,10+ years,OWN,62000,Source Verified,Jun-15,Fully Paid,home_improvement,Home improvement,19.07,Aug-02,8,0,9908,42.2,22,f,INDIVIDUAL,4,0,"356 Martinez Mount
Michaelstad, MT 22690"
13000, 36 months,7.62,405.1,A,A3,Somerset county public schools,10+ years,MORTGAGE,91300,Not Verified,Sep-13,Fully Paid,credit_card,Capital one refi,15.31,Jun-85,17,0,13320,12.8,33,w,INDIVIDUAL,2,0,"157 Edward Plaza
South Marie, ND 48052"
28000, 36 months,13.67,952.5,B,B5,Principal,10+ years,MORTGAGE,104000,Source Verified,Nov-13,Charged Off,debt_consolidation,Debt consolidation,13.07,May-95,11,0,21809,71.3,29,w,INDIVIDUAL,4,0,"USNS Hernandez
FPO AP 30723"
18000, 36 months,17.27,644.18,C,C5,St. louis Post Office,10+ years,RENT,52000,Verified,Dec-12,Fully Paid,debt_consolidation,blessed loan,14.01,Oct-92,6,0,13853,70.7,12,f,INDIVIDUAL,1,0,"Unit 1262 Box 2155
DPO AP 48052"
2200, 36 months,15.88,77.22,C,C4,HULETT ENVIRONMENTAL SRVCS,9 years,MORTGAGE,50000,Not Verified,Aug-13,Fully Paid,home_improvement,DREAM CAR,23.23,Mar-88,16,0,12480,77,38,w,INDIVIDUAL,1,0,"Unit 7978 Box 0279
DPO AE 30723"
20000, 36 months,14.65,689.89,C,C5,Senior Accountant,10+ years,RENT,85000,Verified,Jul-15,Charged Off,debt_consolidation,Debt consolidation,15.7,Nov-98,18,0,29464,77.1,19,f,INDIVIDUAL,0,0,"974 Blanchard Circle
Castilloland, ID 30723"
10000, 36 months,17.77,360.38,D,D1,triangle wholesalerts,10+ years,MORTGAGE,50000,Not Verified,Apr-13,Fully Paid,debt_consolidation,bill consolidation,15.36,Oct-86,12,0,8224,53.8,24,w,INDIVIDUAL,5,0,"48403 Jones Dam
Rickyfurt, ID 05113"
6000, 36 months,15.61,209.79,D,D1,Executive Asst,10+ years,MORTGAGE,55000,Not Verified,Sep-14,Charged Off,major_purchase,Major purchase,22.24,Feb-88,7,0,12905,97.8,17,w,INDIVIDUAL,1,0,"05611 Robert Lake
North Robert, MI 93700"
4000, 36 months,12.49,133.8,B,B4,RN,< 1 year,RENT,60000,Not Verified,Apr-14,Fully Paid,debt_consolidation,Debt consolidation,14.68,Nov-02,12,0,3789,63.1,19,w,INDIVIDUAL,0,0,"050 Mark Creek
South Carlosmouth, AZ 30723"
6175, 36 months,12.99,208.04,C,C2,Clerical ,< 1 year,RENT,17200,Verified,Mar-16,Fully Paid,debt_consolidation,Debt consolidation,39.43,Jun-10,5,0,4974,63.8,7,w,INDIVIDUAL,0,0,"5725 Carmen Landing
Lake Mary, AZ 05113"
12200, 36 months,12.12,405.92,B,B3,DMMI,10+ years,MORTGAGE,55000,Verified,Nov-12,Fully Paid,debt_consolidation,consolidation,28.15,Dec-98,16,0,12956,43.3,38,f,INDIVIDUAL,2,0,"48682 Wilkinson Motorway Suite 512
Townsendfort, KS 48052"
30000, 36 months,12.49,1003.47,B,B4,,,MORTGAGE,66000,Verified,Mar-14,Fully Paid,debt_consolidation,Debt consolidation,18.47,Jun-86,14,0,34247,52.1,29,f,INDIVIDUAL,3,0,"5210 Bailey Extensions Apt. 041
Michelleshire, IL 29597"
5000, 36 months,14.33,171.7,C,C1,,,MORTGAGE,80412,Verified,May-13,Fully Paid,credit_card,payoff credit cards,34.45,Aug-81,19,0,10374,55.2,67,f,INDIVIDUAL,1,0,"0596 Long Bypass Suite 912
Port Brian, IA 05113"
28075, 36 months,19.99,1043.23,E,E4,Freight Conductor,10+ years,RENT,78000,Verified,Dec-15,Fully Paid,debt_consolidation,Debt consolidation,23.58,Sep-00,10,0,21656,83.9,17,w,INDIVIDUAL,0,0,"3303 Amy Summit Apt. 637
New Lindsay, NE 48052"
9500, 36 months,14.99,329.28,C,C5,Glazier,4 years,OWN,58000,Source Verified,Nov-14,Fully Paid,home_improvement,Home improvement,20.15,Jun-98,8,0,4803,36.9,12,w,INDIVIDUAL,0,0,"Unit 9729 Box 9945
DPO AP 30723"
18000, 60 months,21.49,491.94,E,E3,Verizon ,< 1 year,RENT,52500,Source Verified,Apr-13,Fully Paid,debt_consolidation,Consolidate,31.61,Sep-07,21,0,8760,71.8,27,f,INDIVIDUAL,0,0,"780 Christine Street
Michelleland, AR 29597"
24250, 60 months,15.8,587.14,C,C3,,,MORTGAGE,61000,Verified,Mar-13,Charged Off,home_improvement,Fresh Start Loan,26.48,Dec-00,14,0,28768,71.6,36,f,INDIVIDUAL,5,0,"857 Ochoa Harbors
Lake Laura, TX 86630"
18825, 60 months,18.99,488.23,E,E1,Nurse,10+ years,MORTGAGE,150000,Source Verified,Oct-14,Fully Paid,home_improvement,Home improvement,6.28,Oct-01,13,2,6102,48,30,w,INDIVIDUAL,3,1,"PSC 5972, Box 7225
APO AP 70466"
16000, 36 months,7.39,496.9,A,A4,Line worker,7 years,RENT,122000,Source Verified,Apr-16,Fully Paid,debt_consolidation,Debt consolidation,12.45,Mar-01,10,0,11889,52.8,65,w,INDIVIDUAL,0,0,"Unit 8357 Box 9874
DPO AA 00813"
6400, 36 months,10.49,207.99,B,B2,Minister,10+ years,OWN,48000,Not Verified,Dec-16,Fully Paid,debt_consolidation,Debt consolidation,17.04,Sep-99,7,0,5133,20.2,20,w,INDIVIDUAL,1,0,"7638 Pugh Ramp
Tracychester, NM 05113"
8500, 36 months,12.85,285.79,B,B4,Carpenter,8 years,MORTGAGE,130000,Verified,Jan-14,Charged Off,credit_card,Credit card refinancing,9.06,Jun-04,14,0,21271,58,21,w,INDIVIDUAL,1,0,"52060 Thomas Point Apt. 149
Lake Frankchester, UT 70466"
13775, 36 months,18.49,501.4,D,D2,"Elite Technical, Inc.",< 1 year,MORTGAGE,71000,Source Verified,Sep-12,Fully Paid,debt_consolidation,Consolidation Loan,30.25,Jul-97,19,0,29337,49.7,63,f,INDIVIDUAL,4,0,"1995 Yates Meadow
West Stephanie, IA 70466"
7200, 36 months,9.71,231.35,B,B1,Dawson and VanderWal LLP,2 years,OWN,50000,Not Verified,Aug-13,Fully Paid,debt_consolidation,Consolidation Loan,7.94,Jul-99,10,1,11201,40,29,f,INDIVIDUAL,2,1,"10763 Deborah Dale
North Joshuafort, ID 70466"
35000, 36 months,12.99,1179.12,B,B5,Professor,10+ years,MORTGAGE,110000,Verified,Apr-14,Fully Paid,home_improvement,Home improvement,24.13,Mar-91,17,0,21079,37,25,w,INDIVIDUAL,3,0,"322 Cross Alley
Karinamouth, WA 22690"
10225, 60 months,19.19,266.32,E,E3,welder,10+ years,MORTGAGE,27000,Source Verified,Jul-15,Charged Off,home_improvement,Home improvement,31.11,Aug-00,16,0,15840,45.3,30,f,INDIVIDUAL,3,0,"43559 Johnson Plaza
Gallegosberg, ME 86630"
10000, 36 months,5.32,301.15,A,A1,Administrative Assistant,6 years,MORTGAGE,44000,Not Verified,Jun-15,Fully Paid,credit_card,Credit card refinancing,22.45,Oct-95,10,0,7556,22.8,32,w,INDIVIDUAL,4,0,"7685 Amanda Divide
West Charles, ME 29597"
9000, 36 months,12.29,300.18,C,C1,Body Man,3 years,RENT,48000,Source Verified,Jun-15,Fully Paid,debt_consolidation,Debt consolidation,32.63,Sep-10,11,0,5396,39.4,12,f,INDIVIDUAL,0,0,"8526 Joseph Pines
Kevinfurt, RI 22690"
5600, 60 months,17.99,142.18,E,E1,viryanet,10+ years,RENT,100000,Not Verified,May-11,Fully Paid,home_improvement,parkland,9.18,Jan-03,3,0,12912,71.3,11,f,INDIVIDUAL,,0,"44372 Morgan Meadows Apt. 688
Clarkland, WI 48052"
8000, 36 months,13.11,269.98,B,B4,burnett dairy co-op,7 years,MORTGAGE,42000,Not Verified,Jan-13,Fully Paid,credit_card,credit card help,21.67,Jun-94,9,0,6911,35.3,17,w,INDIVIDUAL,3,0,"090 Thomas Glen Suite 475
Hollyton, TN 00813"
5500, 36 months,14.98,190.61,C,C3,"Sr. Mgr, talent mgmt",2 years,RENT,146000,Source Verified,Dec-13,Charged Off,debt_consolidation,Payoff,8.14,Jan-00,8,0,1821,62.8,20,f,INDIVIDUAL,0,0,"12422 Jennifer Skyway Suite 098
Kathyland, TN 70466"
12500, 36 months,8.19,392.81,A,A5,owner,10+ years,MORTGAGE,180000,Source Verified,Nov-14,Charged Off,major_purchase,Major purchase,7,Oct-99,10,0,12597,29.2,17,f,INDIVIDUAL,4,0,"USCGC Jackson
FPO AE 48052"
12000, 36 months,9.99,387.15,B,B3,Biz Dev,10+ years,MORTGAGE,65000,Source Verified,May-15,Fully Paid,credit_card,Credit card refinancing,9.04,Sep-00,12,0,15324,54.5,23,f,INDIVIDUAL,3,0,"USCGC Rogers
FPO AP 22690"
6000, 36 months,18.25,217.67,E,E1,machine operator,9 years,MORTGAGE,49000,Source Verified,Jun-15,Fully Paid,debt_consolidation,Debt consolidation,12.22,Aug-03,13,1,4395,33.3,34,f,INDIVIDUAL,5,0,"Unit 4375 Box 2971
DPO AE 48052"
6250, 36 months,15.8,219.12,C,C3,buckeye fabric ,5 years,MORTGAGE,22000,Not Verified,Aug-12,Fully Paid,debt_consolidation,pay credit cards,20.24,May-02,11,0,6823,28.8,21,f,INDIVIDUAL,1,0,"4089 Taylor Cove Suite 733
New Brian, AL 70466"
1600, 36 months,17.1,57.13,C,C5,community living trainer,10+ years,OWN,25000,Not Verified,Dec-13,Fully Paid,car,car finance,12.1,Feb-93,7,1,5666,55,12,f,INDIVIDUAL,1,1,"PSC 0997, Box 5490
APO AP 30723"
22000, 36 months,9.17,701.34,B,B2,Real estate agent ,10+ years,MORTGAGE,75000,Not Verified,Aug-15,Fully Paid,credit_card,Credit card refinancing,21.31,Aug-81,14,0,19982,54.3,24,w,INDIVIDUAL,1,0,"9360 Perez Ranch Apt. 691
Austinstad, AZ 05113"
6500, 36 months,16.49,230.1,D,D3,seamstress,10+ years,MORTGAGE,13000,Verified,Nov-14,Charged Off,debt_consolidation,Debt consolidation,39.52,Aug-90,10,1,7721,54.8,42,w,INDIVIDUAL,4,1,"179 Chandler Vista Suite 705
North Lori, NC 22690"
7325, 36 months,14.49,252.1,C,C4,Senior Manager/Director,2 years,MORTGAGE,160000,Source Verified,Jul-14,Charged Off,debt_consolidation,Debt consolidation,7.26,Sep-96,9,0,6133,90.6,18,f,INDIVIDUAL,2,0,"1605 Hicks Square Suite 402
Seanside, VA 11650"
27000, 60 months,14.65,637.38,C,C5,Sales Manager,2 years,MORTGAGE,98000,Not Verified,Oct-15,Fully Paid,debt_consolidation,Debt consolidation,23.7,Mar-04,10,0,26495,76.8,32,w,INDIVIDUAL,2,0,"PSC 3926, Box 5214
APO AP 00813"
10000, 36 months,7.9,312.91,A,A4,Texas Transportation Institute,6 years,MORTGAGE,55000,Source Verified,Nov-11,Fully Paid,debt_consolidation,Debt Consolidation (Pay off Credit Cards,20.33,Jan-96,11,0,4767,25.8,17,f,INDIVIDUAL,,0,"92483 Collier Extensions
Valeriebury, TX 22690"
20000, 36 months,13.33,677.07,C,C3,Director,2 years,MORTGAGE,58468,Verified,May-15,Charged Off,credit_card,Credit card refinancing,37.38,Feb-90,23,0,87339,56.8,34,w,INDIVIDUAL,0,0,"7984 Jason Turnpike Suite 692
New Ericafurt, KY 86630"
7200, 36 months,7.12,222.72,A,A3,Linux Admin III,2 years,RENT,120000,Verified,Oct-14,Fully Paid,credit_card,Credit card refinancing,2.02,Jul-99,8,1,6061,38.6,24,w,INDIVIDUAL,3,1,"5630 Justin Parkway Suite 672
South Heather, MS 30723"
20000, 36 months,6.62,614.08,A,A2,Carrier,10+ years,OWN,75000,Source Verified,Mar-14,Fully Paid,debt_consolidation,Debt consolidation,22.94,Nov-97,5,0,15808,50,23,w,INDIVIDUAL,6,0,"06099 Alvarez Fort Suite 054
Loriview, AZ 05113"
6300, 36 months,13.33,213.28,C,C3,Customer service manager,8 years,RENT,24500,Source Verified,Oct-15,Charged Off,debt_consolidation,Debt consolidation,26.9,Nov-09,6,0,7637,59.7,6,w,INDIVIDUAL,0,0,"738 Gina Forge Suite 852
Port Cherylburgh, TN 86630"
13600, 36 months,8.67,430.4,B,B1,ITL II,9 years,MORTGAGE,70000,Source Verified,Jan-15,Fully Paid,debt_consolidation,Debt consolidation,22.27,Dec-93,14,0,31084,54.4,35,f,INDIVIDUAL,5,0,"3803 Wood Islands Apt. 157
Port Joseph, OR 70466"
12300, 36 months,19.99,457.05,E,E3,Licensed practical nurse,1 year,RENT,41000,Source Verified,Nov-14,Fully Paid,debt_consolidation,Debt consolidation,11.48,Jun-10,8,0,8372,71.6,9,w,INDIVIDUAL,0,0,"815 David Court
Lake Tammyborough, SD 30723"
7000, 36 months,9.76,225.09,B,B1,Cambridge Associates,1 year,RENT,43500,Source Verified,Apr-12,Fully Paid,credit_card,Responsible Borrower In Need!,8.94,Jul-04,7,0,6913,86.4,9,f,INDIVIDUAL,0,0,"PSC 0235, Box 4799
APO AP 29597"
10000, 60 months,12.39,224.43,C,C1,Weigh master,1 year,MORTGAGE,39000,Not Verified,Jan-15,Fully Paid,debt_consolidation,Debt consolidation,12.71,Jan-01,4,0,8559,87.3,20,f,INDIVIDUAL,6,0,"3317 Holland Corners Suite 487
Jeremyland, CO 30723"
11000, 60 months,15.8,266.34,C,C3,MetLife,10+ years,MORTGAGE,115000,Verified,Sep-12,Charged Off,other,lendtree,21.5,Oct-88,14,0,38237,56.8,51,f,INDIVIDUAL,6,0,"Unit 9170 Box 2224
DPO AE 11650"
14400, 36 months,10.99,471.37,B,B2,Teacher,10+ years,MORTGAGE,60000,Not Verified,Oct-13,Fully Paid,debt_consolidation,Pay off Debt,21.36,Aug-98,25,0,13359,57.6,48,w,INDIVIDUAL,3,0,"23794 Michael Fords Suite 494
South Laurenland, AL 70466"
12000, 36 months,6.49,367.74,A,A2,Technical Duty Officer,3 years,MORTGAGE,60350,Not Verified,Jan-16,Fully Paid,debt_consolidation,,14.34,Dec-98,6,0,1133,13.3,29,w,INDIVIDUAL,2,0,"0454 Black Ridge
South Kimberly, CT 30723"
10000, 60 months,25.8,298.23,G,G1,Grocery Manager,10+ years,RENT,53816,Verified,Aug-14,Fully Paid,debt_consolidation,Debt consolidation,23.13,Aug-06,11,1,8224,74.1,21,f,INDIVIDUAL,1,1,"4172 Page Ports Suite 432
Mercerfort, SC 22690"
8625, 36 months,10.16,278.96,B,B1,,,MORTGAGE,67800,Verified,Oct-12,Fully Paid,debt_consolidation,credit card freedom,30.41,Dec-90,22,0,25275,67,34,w,INDIVIDUAL,6,0,"1826 William Route
South Patrickton, PA 05113"
6000, 36 months,13.99,205.04,C,C1,US Postal Service,10+ years,MORTGAGE,60000,Not Verified,Jun-12,Fully Paid,debt_consolidation,unexpected home repair loan,29.16,Oct-00,11,0,5011,42.8,25,f,INDIVIDUAL,3,0,"8415 Bruce Inlet
Davisport, MA 30723"
9950, 36 months,12.35,332.15,B,B4,Gateway Food Concepts,2 years,RENT,28800,Verified,Sep-13,Fully Paid,debt_consolidation,Pay Off CC Loan,23.04,Dec-03,9,0,10729,81.9,15,f,INDIVIDUAL,0,0,"PSC 7968, Box 3161
APO AE 70466"
6150, 36 months,6,200.04,D,D5,Ceo,3 years,RENT,160000,Source Verified,Jun-15,Charged Off,debt_consolidation,Debt consolidation,2.43,Feb-11,14,0,1343,8.8,18,f,INDIVIDUAL,0,0,"14111 Gary Unions Suite 392
Jessicabury, ND 93700"
24000, 36 months,16.29,847.21,C,C4,GE,5 years,MORTGAGE,100000,Source Verified,Nov-12,Fully Paid,debt_consolidation,CreditCards,17.22,Jan-99,18,0,20953,51,30,f,INDIVIDUAL,4,0,"6929 Christine Manor Suite 607
New Laura, CT 70466"
24000, 36 months,8.19,754.18,A,A5,Mud Engineer,3 years,MORTGAGE,111000,Source Verified,Dec-14,Charged Off,credit_card,Credit card refinancing,17.6,Apr-93,9,0,16046,74.6,20,w,INDIVIDUAL,0,0,"911 Alvarez Corners
Calebmouth, MD 70466"
11200, 36 months,16.55,396.81,D,D2,Dispatch,3 years,RENT,42000,Verified,Aug-15,Charged Off,medical,Medical expenses,14.91,Jun-94,8,1,9452,32.8,14,w,INDIVIDUAL,0,1,"7393 Mary Court Suite 369
Jamesstad, SD 11650"
